날짜,광어_대,광어_중,광어_소,방어_대,우럭_대,우럭_중,우럭_소,참돔_대,참돔_중,참돔_소
2018-09-05,18599.0,15340.0,12767.0,6820.0,8494.0,7963.0,7071.0,17346.0,11607.0,6959.0
2018-09-06,17727.0,16376.0,13633.0,5407.0,8494.0,7963.0,7071.0,17415.0,15558.0,13029.0
2018-09-07,16720.0,14872.0,3000.0,7504.0,8188.0,7408.0,7152.0,16444.0,12335.0,8652.0
2018-09-08,16720.0,14872.0,3000.0,2960.0,8220.0,6997.0,6500.0,17731.0,16495.0,13862.0
2018-09-09,16720.0,14872.0,3000.0,2960.0,8220.0,6997.0,6500.0,17731.0,16495.0,13862.0
2018-09-10,18597.0,16467.0,13363.0,4031.0,8188.0,7408.0,7152.0,18159.0,16621.0,13986.0
2018-09-11,17253.0,15363.0,12585.0,4581.0,8188.0,7408.0,7152.0,16717.0,14264.0,11320.0
2018-09-12,20677.0,14387.0,6689.0,3899.0,8188.0,7408.0,7152.0,17434.0,16018.0,14015.0
2018-09-13,16979.0,15870.0,13449.0,4575.0,9779.0,9123.0,8902.0,17130.0,15763.0,10781.0
2018-09-14,17907.0,15025.0,12781.0,5300.0,8500.0,8500.0,8286.0,17673.0,15841.0,11834.0
2018-09-15,17907.0,15025.0,12781.0,5300.0,8500.0,8500.0,8286.0,17673.0,15841.0,11834.0
2018-09-16,17907.0,15025.0,12781.0,5300.0,8500.0,8500.0,8286.0,17673.0,15841.0,11834.0
2018-09-17,16864.0,16025.0,13171.0,9200.0,8500.0,8500.0,8286.0,17942.0,16821.0,14882.0
2018-09-18,20462.0,16284.0,13000.0,10606.0,8500.0,8500.0,8286.0,17646.0,15709.0,12877.0
2018-09-19,19973.0,15718.0,12649.0,8492.0,9292.0,9129.0,9000.0,17358.0,15437.0,8262.0
2018-09-20,16992.0,16271.0,13642.0,7849.0,9000.0,8814.0,8447.0,17833.0,16847.0,12159.0
2018-09-21,16686.0,15845.0,13446.0,8662.0,9000.0,8814.0,8447.0,18928.0,17395.0,13365.0
2018-09-22,16686.0,15845.0,13446.0,8662.0,9000.0,8814.0,8447.0,18928.0,17395.0,13365.0
2018-09-23,16686.0,15845.0,13446.0,8662.0,9000.0,8814.0,8447.0,18928.0,17395.0,13365.0
2018-09-24,16686.0,15845.0,13446.0,8662.0,9000.0,8814.0,8447.0,18928.0,17395.0,13365.0
2018-09-25,16686.0,15845.0,13446.0,8662.0,9000.0,8814.0,8447.0,18928.0,17395.0,13365.0
2018-09-26,16686.0,15845.0,13446.0,8662.0,9000.0,8814.0,8447.0,18928.0,17395.0,13365.0
2018-09-27,19402.0,14200.0,13000.0,6200.0,9000.0,8814.0,8447.0,18439.0,15007.0,12000.0
2018-09-28,20396.0,15535.0,12850.0,3307.0,9000.0,8814.0,8447.0,18434.0,16120.0,8672.0
2018-09-29,20396.0,15535.0,12850.0,3307.0,9000.0,8814.0,8447.0,18434.0,16120.0,8672.0
2018-09-30,20396.0,15535.0,12850.0,3307.0,9000.0,8814.0,8447.0,18434.0,16120.0,8672.0
2018-10-01,20396.0,15535.0,12850.0,3307.0,9000.0,8814.0,8447.0,18434.0,16120.0,8672.0
2018-10-02,18490.0,16500.0,15227.0,3466.0,9000.0,8814.0,8447.0,18259.0,16360.0,13941.0
2018-10-03,18490.0,16500.0,15227.0,6938.0,9000.0,8814.0,8447.0,18678.0,17403.0,12894.0
2018-10-04,18039.0,13008.0,13000.0,6938.0,9000.0,8814.0,8447.0,18678.0,17403.0,12894.0
2018-10-05,17793.0,15018.0,8166.0,7851.0,9000.0,8814.0,8447.0,17205.0,15321.0,13869.0
2018-10-06,17793.0,15018.0,8166.0,7851.0,9000.0,8814.0,8447.0,17205.0,15321.0,13869.0
2018-10-07,17793.0,15018.0,8166.0,7851.0,9000.0,8814.0,8447.0,17205.0,15321.0,13869.0
2018-10-08,17793.0,15018.0,8166.0,7851.0,9000.0,8814.0,8447.0,17205.0,15321.0,13869.0
2018-10-09,17793.0,15018.0,8166.0,4512.0,9000.0,8814.0,8447.0,16079.0,15947.0,14553.0
2018-10-10,18373.0,15928.0,13324.0,3588.0,9000.0,8814.0,8447.0,16581.0,14779.0,12754.0
2018-10-11,18606.0,15412.0,12859.0,6183.0,9000.0,8814.0,8447.0,18108.0,16536.0,12759.0
2018-10-12,21917.0,15916.0,11171.0,5943.0,9000.0,8814.0,8447.0,17390.0,15512.0,9650.0
2018-10-13,21917.0,15916.0,11171.0,5943.0,9000.0,8814.0,8447.0,17390.0,15512.0,9650.0
2018-10-14,21917.0,15916.0,11171.0,5943.0,9000.0,8814.0,8447.0,17390.0,15512.0,9650.0
2018-10-15,21917.0,15916.0,11171.0,5943.0,9000.0,8814.0,8447.0,17390.0,15512.0,9650.0
2018-10-16,17590.0,14888.0,12628.0,4607.0,9552.0,9022.0,6173.0,17322.0,13204.0,8671.0
2018-10-17,20162.0,16514.0,13934.0,7828.0,9552.0,9022.0,6173.0,17734.0,13807.0,6396.0
2018-10-18,18229.0,14512.0,12866.0,8009.0,9552.0,9022.0,6173.0,18228.0,15772.0,13488.0
2018-10-19,16524.0,16203.0,13679.0,14495.0,9552.0,9022.0,6173.0,17688.0,14105.0,9157.0
2018-10-20,16524.0,16203.0,13679.0,14495.0,9552.0,9022.0,6173.0,17688.0,14105.0,9157.0
2018-10-21,16524.0,16203.0,13679.0,14495.0,9552.0,9022.0,6173.0,17688.0,14105.0,9157.0
2018-10-22,16524.0,16203.0,13679.0,14495.0,9552.0,9022.0,6173.0,17688.0,14105.0,9157.0
2018-10-23,18213.0,15933.0,12558.0,4052.0,9552.0,9022.0,6173.0,17880.0,16888.0,15971.0
2018-10-24,18213.0,15933.0,12558.0,4052.0,9552.0,9022.0,6173.0,17880.0,16888.0,15971.0
2018-10-25,18748.0,13823.0,12155.0,5120.0,9552.0,9022.0,6173.0,17993.0,16860.0,14284.0
2018-10-26,18073.0,15375.0,12727.0,9568.0,9552.0,9022.0,6173.0,16670.0,15972.0,14059.0
2018-10-27,18073.0,15375.0,12727.0,9568.0,9552.0,9022.0,6173.0,16670.0,15972.0,14059.0
2018-10-28,18073.0,15375.0,12727.0,9568.0,9552.0,9022.0,6173.0,16670.0,15972.0,14059.0
2018-10-29,18073.0,15375.0,12727.0,9568.0,9552.0,9022.0,6173.0,16670.0,15972.0,14059.0
2018-10-30,17851.0,15970.0,12589.0,8379.0,9552.0,9022.0,6173.0,16793.0,15144.0,9870.0
2018-10-31,17851.0,15970.0,12589.0,8379.0,9552.0,9022.0,6173.0,16793.0,15144.0,9870.0
2018-11-01,17551.0,14060.0,11000.0,7272.0,9552.0,9022.0,6173.0,18803.0,16303.0,13000.0
2018-11-02,17551.0,14060.0,11000.0,7272.0,9552.0,9022.0,6173.0,18803.0,16303.0,13000.0
2018-11-03,17551.0,14060.0,11000.0,8994.0,9552.0,9022.0,6173.0,17894.0,16874.0,13102.0
2018-11-04,17551.0,14060.0,11000.0,8994.0,9552.0,9022.0,6173.0,17894.0,16874.0,13102.0
2018-11-05,18387.0,15163.0,11984.0,8994.0,9552.0,9022.0,6173.0,17894.0,16874.0,13102.0
2018-11-06,17021.0,14957.0,12406.0,4949.0,9552.0,9022.0,6173.0,18098.0,16632.0,14848.0
2018-11-07,16626.0,15863.0,14196.0,3926.0,9552.0,9022.0,6173.0,17284.0,12766.0,8263.0
2018-11-08,16368.0,14635.0,11158.0,5409.0,9552.0,9022.0,6173.0,19118.0,17115.0,15516.0
2018-11-09,17255.0,14886.0,10000.0,9263.0,9452.0,8655.0,7871.0,17169.0,14164.0,9867.0
2018-11-10,17255.0,14886.0,10000.0,9263.0,9452.0,8655.0,7871.0,17169.0,14164.0,9867.0
2018-11-11,17255.0,14886.0,10000.0,9263.0,9452.0,8655.0,7871.0,17169.0,14164.0,9867.0
2018-11-12,17255.0,14886.0,10000.0,9263.0,9452.0,8655.0,7871.0,17169.0,14164.0,9867.0
2018-11-13,17255.0,14886.0,10000.0,9263.0,9452.0,8655.0,7871.0,17169.0,14164.0,9867.0
2018-11-14,15909.0,15212.0,12566.0,9195.0,9452.0,8655.0,7871.0,16873.0,14409.0,10392.0
2018-11-15,15909.0,15212.0,12566.0,9195.0,9452.0,8655.0,7871.0,16873.0,14409.0,10392.0
2018-11-16,16297.0,15025.0,12600.0,10903.0,11429.0,10500.0,10500.0,17907.0,16025.0,13200.0
2018-11-17,16297.0,15025.0,12600.0,10903.0,11429.0,10500.0,10500.0,17907.0,16025.0,13200.0
2018-11-18,16297.0,15025.0,12600.0,10903.0,11429.0,10500.0,10500.0,17907.0,16025.0,13200.0
2018-11-19,16297.0,15025.0,12600.0,10903.0,11429.0,10500.0,10500.0,17907.0,16025.0,13200.0
2018-11-20,15422.0,13120.0,8299.0,7618.0,8915.0,7692.0,6426.0,16636.0,11614.0,7093.0
2018-11-21,15378.0,15000.0,12300.0,8679.0,8915.0,7692.0,6426.0,18509.0,17195.0,13888.0
2018-11-22,16256.0,13723.0,10156.0,7158.0,8915.0,7692.0,6426.0,18810.0,16771.0,13733.0
2018-11-23,15552.0,14590.0,11231.0,9465.0,8915.0,7692.0,6426.0,17734.0,16081.0,14104.0
2018-11-24,15552.0,14590.0,11231.0,12986.0,8915.0,7692.0,6426.0,17187.0,15134.0,12408.0
2018-11-25,15552.0,14590.0,11231.0,12986.0,8915.0,7692.0,6426.0,17187.0,15134.0,12408.0
2018-11-26,15583.0,13687.0,11105.0,12443.0,8134.0,7639.0,7264.0,17566.0,15426.0,12972.0
2018-11-27,16474.0,14781.0,11780.0,11418.0,8134.0,7639.0,7264.0,17764.0,16047.0,10433.0
2018-11-28,16474.0,14781.0,11780.0,11418.0,8134.0,7639.0,7264.0,17764.0,16047.0,10433.0
2018-11-29,15104.0,14624.0,14033.0,13992.0,8134.0,7639.0,7264.0,18140.0,16944.0,14943.0
2018-11-30,15082.0,12452.0,10592.0,14190.0,8134.0,7639.0,7264.0,16513.0,15103.0,12273.0
2018-12-01,15082.0,12452.0,10592.0,14190.0,8134.0,7639.0,7264.0,16513.0,15103.0,12273.0
2018-12-02,15082.0,12452.0,10592.0,14190.0,8134.0,7639.0,7264.0,16513.0,15103.0,12273.0
2018-12-03,16047.0,13793.0,12384.0,13854.0,8134.0,7639.0,7264.0,18481.0,15767.0,12029.0
2018-12-04,16047.0,13793.0,12384.0,13854.0,8134.0,7639.0,7264.0,18481.0,15767.0,12029.0
2018-12-05,15315.0,14162.0,10657.0,16091.0,8656.0,7681.0,7500.0,17968.0,17282.0,16334.0
2018-12-06,14875.0,14235.0,11640.0,16925.0,8656.0,7681.0,7500.0,18087.0,16077.0,13212.0
2018-12-07,14645.0,12903.0,10242.0,15137.0,8656.0,7681.0,7500.0,16397.0,12828.0,10442.0
2018-12-08,14645.0,12903.0,10242.0,15137.0,8656.0,7681.0,7500.0,16397.0,12828.0,10442.0
2018-12-09,14645.0,12903.0,10242.0,15137.0,8656.0,7681.0,7500.0,16397.0,12828.0,10442.0
2018-12-10,15438.0,14638.0,10562.0,15461.0,11615.0,10734.0,4169.0,17983.0,16237.0,7626.0
2018-12-11,15227.0,13744.0,11121.0,11669.0,11615.0,10734.0,4169.0,18331.0,16531.0,12554.0
2018-12-12,15569.0,13963.0,11003.0,11148.0,11615.0,10734.0,4169.0,18278.0,16770.0,12719.0
2018-12-13,14332.0,12308.0,10178.0,13686.0,11615.0,10734.0,4169.0,18757.0,13994.0,10577.0
2018-12-14,14515.0,12008.0,8532.0,15441.0,11615.0,10734.0,4169.0,18262.0,16230.0,12120.0
2018-12-15,14515.0,12008.0,8532.0,15441.0,11615.0,10734.0,4169.0,18262.0,16230.0,12120.0
2018-12-16,14515.0,12008.0,8532.0,15441.0,11615.0,10734.0,4169.0,18262.0,16230.0,12120.0
2018-12-17,14515.0,12008.0,8532.0,15441.0,11615.0,10734.0,4169.0,18262.0,16230.0,12120.0
2018-12-18,15536.0,12878.0,11307.0,14022.0,11615.0,10734.0,4169.0,17003.0,13613.0,10548.0
2018-12-19,16104.0,12715.0,10486.0,12888.0,13056.0,10000.0,10000.0,17867.0,14670.0,11396.0
2018-12-20,16104.0,12715.0,10486.0,12888.0,13056.0,10000.0,10000.0,17867.0,14670.0,11396.0
2018-12-21,15521.0,13530.0,10501.0,11525.0,13056.0,10000.0,10000.0,17854.0,15936.0,11974.0
2018-12-22,15521.0,13530.0,10501.0,11525.0,13056.0,10000.0,10000.0,17854.0,15936.0,11974.0
2018-12-23,15521.0,13530.0,10501.0,11525.0,13056.0,10000.0,10000.0,17854.0,15936.0,11974.0
2018-12-24,15521.0,13530.0,10501.0,11525.0,13056.0,10000.0,10000.0,17854.0,15936.0,11974.0
2018-12-25,15521.0,13530.0,10501.0,11525.0,13056.0,10000.0,10000.0,17854.0,15936.0,11974.0
2018-12-26,20000.0,13617.0,10794.0,7860.0,13056.0,10000.0,10000.0,17563.0,16148.0,12702.0
2018-12-27,14246.0,13003.0,11347.0,9853.0,13056.0,10000.0,10000.0,17170.0,14837.0,10808.0
2018-12-28,14246.0,13003.0,11347.0,9853.0,13056.0,10000.0,10000.0,17170.0,14837.0,10808.0
2018-12-29,14246.0,13003.0,11347.0,10727.0,13056.0,10000.0,10000.0,19809.0,15766.0,9765.0
2018-12-30,14246.0,13003.0,11347.0,10727.0,13056.0,10000.0,10000.0,19809.0,15766.0,9765.0
2018-12-31,18060.0,12834.0,10268.0,10727.0,13056.0,10000.0,10000.0,19809.0,15766.0,9765.0
2019-01-01,18060.0,12834.0,10268.0,10727.0,13056.0,10000.0,10000.0,19809.0,15766.0,9765.0
2019-01-02,18060.0,12834.0,10268.0,10727.0,13056.0,10000.0,10000.0,19809.0,15766.0,9765.0
2019-01-03,14202.0,11834.0,7364.0,12922.0,10832.0,9780.0,8024.0,19290.0,14548.0,10292.0
2019-01-04,13452.0,11695.0,10122.0,10208.0,10832.0,9780.0,8024.0,18209.0,16795.0,12650.0
2019-01-05,13452.0,11695.0,10122.0,10208.0,10832.0,9780.0,8024.0,18209.0,16795.0,12650.0
2019-01-06,13452.0,11695.0,10122.0,10208.0,10832.0,9780.0,8024.0,18209.0,16795.0,12650.0
2019-01-07,13452.0,11695.0,10122.0,10208.0,10832.0,9780.0,8024.0,18209.0,16795.0,12650.0
2019-01-08,12212.0,10216.0,9011.0,12816.0,8964.0,8500.0,8318.0,15091.0,11063.0,9248.0
2019-01-09,13559.0,11526.0,10754.0,13386.0,8796.0,8365.0,5811.0,15091.0,11063.0,9248.0
2019-01-10,13559.0,11526.0,10754.0,13386.0,8796.0,8365.0,5811.0,15091.0,11063.0,9248.0
2019-01-11,11900.0,10715.0,9809.0,14339.0,9213.0,8159.0,8000.0,12593.0,11000.0,9696.0
2019-01-12,11900.0,10715.0,9809.0,14339.0,9213.0,8159.0,8000.0,12593.0,11000.0,9696.0
2019-01-13,11900.0,10715.0,9809.0,14339.0,9213.0,8159.0,8000.0,12593.0,11000.0,9696.0
2019-01-14,11900.0,10715.0,9809.0,14339.0,9213.0,8159.0,8000.0,12593.0,11000.0,9696.0
2019-01-15,17328.0,11010.0,9643.0,12323.0,8600.0,8569.0,8500.0,20000.0,15276.0,11452.0
2019-01-16,12292.0,11242.0,10327.0,13961.0,8600.0,8569.0,8500.0,16016.0,13803.0,11174.0
2019-01-17,12292.0,11242.0,10327.0,13961.0,8600.0,8569.0,8500.0,16016.0,13803.0,11174.0
2019-01-18,13832.0,11746.0,10515.0,14090.0,8600.0,8569.0,8500.0,15558.0,11835.0,9860.0
2019-01-19,13832.0,11746.0,10515.0,12970.0,9500.0,9500.0,9500.0,15683.0,13859.0,10674.0
2019-01-20,13832.0,11746.0,10515.0,12970.0,9500.0,9500.0,9500.0,15683.0,13859.0,10674.0
2019-01-21,13825.0,11435.0,9500.0,12970.0,9500.0,9500.0,9500.0,15683.0,13859.0,10674.0
2019-01-22,13781.0,11890.0,9656.0,14923.0,9500.0,9500.0,9500.0,17981.0,16315.0,12171.0
2019-01-23,13074.0,12447.0,9780.0,14657.0,9500.0,9500.0,9500.0,17127.0,14048.0,11000.0
2019-01-24,13094.0,11907.0,10831.0,14362.0,12200.0,11545.0,9700.0,19992.0,16776.0,13267.0
2019-01-25,13094.0,11907.0,10831.0,14362.0,12200.0,11545.0,9700.0,19992.0,16776.0,13267.0
2019-01-26,13094.0,11907.0,10831.0,11794.0,12200.0,11545.0,9700.0,17252.0,15241.0,10000.0
2019-01-27,13094.0,11907.0,10831.0,11794.0,12200.0,11545.0,9700.0,17252.0,15241.0,10000.0
2019-01-28,13325.0,11669.0,10437.0,15114.0,14823.0,12589.0,11379.0,17748.0,16712.0,11285.0
2019-01-29,12627.0,11736.0,10616.0,13623.0,9873.0,8612.0,8132.0,20000.0,17113.0,14607.0
2019-01-30,12627.0,11736.0,10616.0,13623.0,9873.0,8612.0,8132.0,20000.0,17113.0,14607.0
2019-01-31,12693.0,12091.0,10842.0,10774.0,10678.0,9728.0,6699.0,17284.0,14348.0,6257.0
2019-02-01,13680.0,11821.0,10540.0,13818.0,12120.0,9610.0,8776.0,17409.0,14899.0,12590.0
2019-02-02,13680.0,11821.0,10540.0,13818.0,12120.0,9610.0,8776.0,17409.0,14899.0,12590.0
2019-02-03,13680.0,11821.0,10540.0,13818.0,12120.0,9610.0,8776.0,17409.0,14899.0,12590.0
2019-02-04,13680.0,11821.0,10540.0,13818.0,12120.0,9610.0,8776.0,17409.0,14899.0,12590.0
2019-02-05,13680.0,11821.0,10540.0,13818.0,12120.0,9610.0,8776.0,17409.0,14899.0,12590.0
2019-02-06,13680.0,11821.0,10540.0,13818.0,12120.0,9610.0,8776.0,17409.0,14899.0,12590.0
2019-02-07,13680.0,11821.0,10540.0,13818.0,12120.0,9610.0,8776.0,17409.0,14899.0,12590.0
2019-02-08,13209.0,11618.0,10336.0,13157.0,12120.0,9610.0,8776.0,16941.0,14116.0,10296.0
2019-02-09,13209.0,11618.0,10336.0,13157.0,12120.0,9610.0,8776.0,16941.0,14116.0,10296.0
2019-02-10,13209.0,11618.0,10336.0,13157.0,12120.0,9610.0,8776.0,16941.0,14116.0,10296.0
2019-02-11,13209.0,11618.0,10336.0,13157.0,12120.0,9610.0,8776.0,16941.0,14116.0,10296.0
2019-02-12,13493.0,11387.0,10166.0,10585.0,12120.0,9610.0,8776.0,18272.0,16461.0,10577.0
2019-02-13,13493.0,11387.0,10166.0,10585.0,12120.0,9610.0,8776.0,18272.0,16461.0,10577.0
2019-02-14,12723.0,11266.0,10347.0,9802.0,12120.0,9610.0,8776.0,17807.0,16478.0,10966.0
2019-02-15,12944.0,11417.0,10293.0,12767.0,12120.0,9610.0,8776.0,17942.0,16437.0,9238.0
2019-02-16,12944.0,11417.0,10293.0,12767.0,12120.0,9610.0,8776.0,17942.0,16437.0,9238.0
2019-02-17,12944.0,11417.0,10293.0,12767.0,12120.0,9610.0,8776.0,17942.0,16437.0,9238.0
2019-02-18,12793.0,11835.0,10537.0,10379.0,9924.0,9152.0,9000.0,16894.0,15676.0,11162.0
2019-02-19,13586.0,12438.0,10508.0,11248.0,9924.0,9152.0,9000.0,17619.0,16584.0,10583.0
2019-02-20,15379.0,12033.0,9948.0,11408.0,8790.0,8532.0,8436.0,16682.0,15486.0,11707.0
2019-02-21,12882.0,12146.0,10531.0,10267.0,8790.0,8532.0,8436.0,17372.0,16105.0,13049.0
2019-02-22,13010.0,11543.0,8871.0,9061.0,8416.0,8000.0,7937.0,15373.0,11638.0,5651.0
2019-02-23,13010.0,11543.0,8871.0,9061.0,8416.0,8000.0,7937.0,15373.0,11638.0,5651.0
2019-02-24,13010.0,11543.0,8871.0,9061.0,8416.0,8000.0,7937.0,15373.0,11638.0,5651.0
2019-02-25,13010.0,11543.0,8871.0,9061.0,8416.0,8000.0,7937.0,15373.0,11638.0,5651.0
2019-02-26,13389.0,11999.0,9985.0,15000.0,9960.0,9046.0,9000.0,16422.0,14109.0,10000.0
2019-02-27,14319.0,11974.0,10660.0,10660.0,8573.0,6916.0,6500.0,16702.0,13411.0,9008.0
2019-02-28,13009.0,11916.0,10599.0,13466.0,7110.0,5028.0,4682.0,16267.0,12931.0,10000.0
2019-03-01,13009.0,11916.0,10599.0,13466.0,7110.0,5028.0,4682.0,16267.0,12931.0,10000.0
2019-03-02,13009.0,11916.0,10599.0,10468.0,7615.0,7349.0,5802.0,15726.0,12624.0,9561.0
2019-03-03,13009.0,11916.0,10599.0,10468.0,7615.0,7349.0,5802.0,15726.0,12624.0,9561.0
2019-03-04,12166.0,11001.0,9165.0,7851.0,10800.0,9097.0,7000.0,15380.0,13082.0,10008.0
2019-03-05,12384.0,11877.0,10412.0,9577.0,10800.0,9097.0,7000.0,15936.0,12443.0,10398.0
2019-03-06,12223.0,11011.0,9212.0,9880.0,5455.0,4357.0,3341.0,16118.0,15264.0,7102.0
2019-03-07,12223.0,11011.0,9212.0,9880.0,5455.0,4357.0,3341.0,16118.0,15264.0,7102.0
2019-03-08,12810.0,11094.0,10072.0,1876.0,8000.0,8000.0,7889.0,14550.0,10753.0,8239.0
2019-03-09,12810.0,11094.0,10072.0,8470.0,7456.0,6941.0,6316.0,14911.0,11497.0,9163.0
2019-03-10,12810.0,11094.0,10072.0,8470.0,7456.0,6941.0,6316.0,14911.0,11497.0,9163.0
2019-03-11,12500.0,11304.0,10415.0,8470.0,7456.0,6941.0,6316.0,14911.0,11497.0,9163.0
2019-03-12,11987.0,10934.0,10000.0,8470.0,7456.0,6941.0,6316.0,14010.0,10000.0,8346.0
2019-03-13,11648.0,10316.0,9980.0,8470.0,7456.0,6941.0,6316.0,15465.0,12548.0,10472.0
2019-03-14,12738.0,10974.0,9964.0,8470.0,6529.0,5902.0,5529.0,17246.0,13248.0,9742.0
2019-03-15,13291.0,11737.0,10339.0,8470.0,10160.0,9252.0,7175.0,19273.0,15377.0,8238.0
2019-03-16,13291.0,11737.0,10339.0,8470.0,10160.0,9252.0,7175.0,19273.0,15377.0,8238.0
2019-03-17,13291.0,11737.0,10339.0,8470.0,10160.0,9252.0,7175.0,19273.0,15377.0,8238.0
2019-03-18,13291.0,11737.0,10339.0,8470.0,10160.0,9252.0,7175.0,19273.0,15377.0,8238.0
2019-03-19,12985.0,11679.0,10254.0,8470.0,7117.0,6700.0,6628.0,17052.0,14517.0,10000.0
2019-03-20,13077.0,12300.0,10833.0,3263.0,9704.0,8006.0,7600.0,17924.0,16598.0,12930.0
2019-03-21,12967.0,12136.0,10768.0,3094.0,8353.0,8074.0,8000.0,17225.0,13961.0,9841.0
2019-03-22,12606.0,11067.0,9435.0,3094.0,8353.0,8074.0,8000.0,17414.0,16150.0,11596.0
2019-03-23,12606.0,11067.0,9435.0,3094.0,8353.0,8074.0,8000.0,17414.0,16150.0,11596.0
2019-03-24,12606.0,11067.0,9435.0,3094.0,8353.0,8074.0,8000.0,17414.0,16150.0,11596.0
2019-03-25,12957.0,12147.0,10709.0,3094.0,8353.0,8074.0,8000.0,17079.0,15477.0,10800.0
2019-03-26,13356.0,12229.0,10122.0,3094.0,8300.0,8300.0,8300.0,16799.0,14564.0,6641.0
2019-03-27,13096.0,11152.0,10069.0,3094.0,8598.0,8333.0,8026.0,15887.0,14321.0,10000.0
2019-03-28,12985.0,12196.0,10726.0,3094.0,8554.0,7994.0,7739.0,16224.0,13234.0,9088.0
2019-03-29,12122.0,10137.0,10000.0,3094.0,7914.0,7223.0,7058.0,16414.0,15204.0,12706.0
2019-03-30,12122.0,10137.0,10000.0,3094.0,8981.0,7636.0,7388.0,16474.0,14594.0,8334.0
2019-03-31,12122.0,10137.0,10000.0,3094.0,8981.0,7636.0,7388.0,16474.0,14594.0,8334.0
2019-04-01,12951.0,12492.0,10864.0,3094.0,8479.0,8000.0,7641.0,15812.0,14110.0,10339.0
2019-04-02,13693.0,12196.0,10445.0,3094.0,7881.0,7563.0,7241.0,15196.0,14703.0,13849.0
2019-04-03,12558.0,11396.0,10046.0,3094.0,5804.0,5465.0,5000.0,15492.0,14128.0,11350.0
2019-04-04,12667.0,11447.0,10078.0,3094.0,5804.0,5465.0,5000.0,16149.0,13368.0,10000.0
2019-04-05,12684.0,11832.0,10127.0,3094.0,15388.0,9763.0,9294.0,15843.0,14866.0,8889.0
2019-04-06,12684.0,11832.0,10127.0,3094.0,15388.0,9763.0,9294.0,16673.0,13038.0,9800.0
2019-04-07,12684.0,11832.0,10127.0,3094.0,15388.0,9763.0,9294.0,16673.0,13038.0,9800.0
2019-04-08,12939.0,11949.0,11257.0,2848.0,15388.0,9763.0,9294.0,16611.0,13731.0,10000.0
2019-04-09,12521.0,11763.0,10869.0,2446.0,7067.0,6131.0,5200.0,15415.0,14012.0,10027.0
2019-04-10,13147.0,11829.0,9470.0,2446.0,7067.0,6131.0,5200.0,14749.0,12506.0,8169.0
2019-04-11,12724.0,12355.0,11379.0,2446.0,7067.0,6131.0,5200.0,15898.0,14509.0,10626.0
2019-04-12,12599.0,11955.0,11322.0,3188.0,10149.0,8311.0,5812.0,14953.0,12012.0,4653.0
2019-04-13,12599.0,11955.0,11322.0,2900.0,7196.0,7000.0,6831.0,15386.0,12802.0,6817.0
2019-04-14,12599.0,11955.0,11322.0,2900.0,7196.0,7000.0,6831.0,15386.0,12802.0,6817.0
2019-04-15,13028.0,12500.0,11069.0,3188.0,8634.0,8489.0,8095.0,16063.0,13600.0,10590.0
2019-04-16,12741.0,11709.0,10690.0,4207.0,8634.0,8489.0,8095.0,15362.0,12313.0,9771.0
2019-04-17,14516.0,12541.0,11691.0,2274.0,8634.0,8489.0,8095.0,15645.0,13934.0,11114.0
2019-04-18,12589.0,11662.0,10657.0,2274.0,6882.0,5746.0,5632.0,15314.0,13848.0,10496.0
2019-04-19,12661.0,11756.0,10855.0,2274.0,6882.0,5746.0,5632.0,15745.0,14203.0,10627.0
2019-04-20,12661.0,11756.0,10855.0,2274.0,8500.0,8363.0,8200.0,14668.0,12377.0,8149.0
2019-04-21,12661.0,11756.0,10855.0,2274.0,8500.0,8363.0,8200.0,14668.0,12377.0,8149.0
2019-04-22,13117.0,12375.0,11566.0,5111.0,6882.0,5746.0,5632.0,16163.0,13717.0,8467.0
2019-04-23,12606.0,11428.0,10000.0,6718.0,6882.0,5746.0,5632.0,14529.0,12063.0,9344.0
2019-04-24,13829.0,10781.0,10000.0,7421.0,6882.0,5746.0,5632.0,14428.0,12061.0,11624.0
2019-04-25,16000.0,13085.0,11341.0,4834.0,6882.0,5746.0,5632.0,14251.0,12862.0,9580.0
2019-04-26,12462.0,11621.0,10434.0,3561.0,8384.0,6514.0,2733.0,14512.0,10800.0,5011.0
2019-04-27,12462.0,11621.0,10434.0,3561.0,8687.0,7952.0,7344.0,14792.0,13851.0,11503.0
2019-04-28,12462.0,11621.0,10434.0,3561.0,8687.0,7952.0,7344.0,14792.0,13851.0,11503.0
2019-04-29,14868.0,12473.0,11485.0,4475.0,4955.0,4619.0,4538.0,11697.0,10000.0,7415.0
2019-04-30,11885.0,11040.0,8814.0,2679.0,4955.0,4619.0,4538.0,15954.0,13931.0,11246.0
2019-05-01,11885.0,11040.0,8814.0,2679.0,6393.0,4603.0,4200.0,14511.0,13393.0,11443.0
2019-05-02,12130.0,11982.0,11167.0,1570.0,6393.0,4603.0,4200.0,13955.0,12244.0,10000.0
2019-05-03,12279.0,11816.0,10676.0,4352.0,7083.0,6687.0,6211.0,13986.0,13457.0,10373.0
2019-05-04,12279.0,11816.0,10676.0,4352.0,7083.0,6687.0,6211.0,13986.0,13457.0,10373.0
2019-05-05,12279.0,11816.0,10676.0,4352.0,7083.0,6687.0,6211.0,13986.0,13457.0,10373.0
2019-05-06,12279.0,11816.0,10676.0,4352.0,7083.0,6687.0,6211.0,13986.0,13457.0,10373.0
