날짜,참돔_대,참돔_중,참돔_소,d참돔_대,d참돔_중,d참돔_소
2023-02-21,19416,14682,9954,-0.06662820883,-0.2303417907,-0.447214972
2023-02-22,19000,14805,11558,-0.02142562835,0.008377605231,0.1611412497
2023-02-23,19481,17761,15033,0.02531578947,0.1996622763,0.3006575532
2023-02-24,19142,17138,10555,-0.01740157076,-0.03507685378,-0.2978780017
2023-02-25,18576,15808,8338,-0.02956848814,-0.07760532151,-0.2100426338
2023-02-27,17251,14593,10424,-0.07132859604,-0.07685981781,0.2501798993
2023-02-28,18317,15108,11493,0.06179351922,0.03529089289,0.1025518035
2023-03-01,18500,17388,15418,0.009990719004,0.1509134234,0.3415122248
2023-03-02,18003,15034,8276,-0.02686486486,-0.1353807223,-0.4632248022
2023-03-03,17446,14732,5841,-0.0309392879,-0.02008780098,-0.2942242629
2023-03-04,17446,14732,5841,0.0,0.0,0.0
2023-03-06,15139,11696,8171,-0.1322366158,-0.2060819984,0.3989042972
2023-03-07,15139,11696,8171,0.0,0.0,0.0
2023-03-08,17506,13569,8098,0.156351146,0.1601402189,-0.008934035002
2023-03-09,17506,13569,8098,0.0,0.0,0.0
2023-03-10,15507,11312,6956,-0.1141894208,-0.1663350284,-0.1410224747
2023-03-11,15507,11312,6956,0.0,0.0,0.0
2023-03-13,15339,11260,6826,-0.01083381699,-0.00459688826,-0.01868890167
2023-03-14,16995,15284,13099,0.1079601017,0.3573712256,0.9189862291
2023-03-15,16983,14960,12276,-0.0007060900265,-0.0211986391,-0.0628292236
2023-03-16,16983,14960,12276,0.0,0.0,0.0
2023-03-17,17032,16290,14826,0.002885238179,0.08890374332,0.2077223851
2023-03-18,16952,15381,13056,-0.004697040864,-0.05580110497,-0.1193848644
2023-03-20,19645,16862,13805,0.1588603115,0.09628762759,0.0573682598
2023-03-21,18777,17365,15158,-0.04418427081,0.02983038785,0.09800796813
2023-03-22,18777,17365,15158,0.0,0.0,0.0
2023-03-23,19862,17390,13239,0.05778345849,0.001439677512,-0.1265998153
2023-03-24,18744,16524,12553,-0.05628838989,-0.04979873491,-0.05181660246
2023-03-25,18744,16524,12553,0.0,0.0,0.0
2023-03-27,18076,17132,14245,-0.03563807085,0.0367949649,0.1347884968
2023-03-28,16929,15349,12910,-0.06345430405,-0.104074247,-0.09371709372
2023-03-29,17882,15955,13607,0.05629393349,0.03948139944,0.05398915569
2023-03-30,17324,15646,12823,-0.03120456325,-0.0193669696,-0.05761740281
2023-03-31,18246,17023,13479,0.05322096514,0.08800971494,0.05115807533
2023-04-01,16997,16309,14794,-0.06845335964,-0.04194325325,0.09755916611
2023-04-03,17353,15931,14733,0.02094487262,-0.02317738672,-0.004123293227
2023-04-04,16124,14656,11883,-0.07082348873,-0.08003264076,-0.1934432906
2023-04-05,16124,14656,11883,0.0,0.0,0.0
2023-04-06,16168,14681,13015,0.002728851402,0.001705786026,0.09526213919
2023-04-10,16994,16254,14533,0.05108857001,0.1071452898,0.1166346523
2023-04-11,17011,15007,12154,0.001000353066,-0.07671957672,-0.1636964151
2023-04-12,17011,15007,12154,0.0,0.0,0.0
2023-04-13,16647,14218,12378,-0.02139791899,-0.05257546478,0.01843014645
2023-04-14,17298,15730,15249,0.03910614525,0.1063440709,0.2319437712
2023-04-15,17298,15730,15249,0.0,0.0,0.0
2023-04-17,17296,16445,14280,-0.0001156203029,0.04545454545,-0.0635451505
2023-04-18,17002,15098,12808,-0.01699814986,-0.08190939495,-0.1030812325
2023-04-19,17002,15098,12808,0.0,0.0,0.0
2023-04-20,16475,14755,12357,-0.03099635337,-0.02271824083,-0.03521236727
2023-04-21,16325,14684,11851,-0.009104704097,-0.00481192816,-0.04094845027
2023-04-22,16325,14684,11851,0.0,0.0,0.0
2023-04-26,16174,15143,13881,-0.009249617152,0.03125851267,0.1712935617
2023-04-29,18648,17242,12444,0.1529615432,0.1386118999,-0.103522801
2023-05-01,17427,16328,11726,-0.06547619048,-0.05301009164,-0.05769848923
2023-05-02,18411,16596,13179,0.05646410742,0.01641352278,0.1239126727
2023-05-03,18511,18128,17553,0.005431535495,0.09231140034,0.3318916458
2023-05-04,18511,18128,17553,0.0,0.0,0.0
2023-05-05,17314,15273,10944,-0.06466425369,-0.1574911739,-0.3765168347
2023-05-06,17314,15273,10944,0.0,0.0,0.0
2023-05-08,16839,15549,13332,-0.02743444611,0.01807110587,0.2182017544
2023-05-09,17197,14971,12000,0.02126016984,-0.03717280854,-0.099909991
2023-05-10,17067,15900,14453,-0.007559458045,0.06205330305,0.2044166667
2023-05-11,15544,12659,6979,-0.08923653835,-0.203836478,-0.5171244724
2023-05-15,16849,15428,10904,0.08395522388,0.218737657,0.5624014902
2023-05-16,15165,12162,9589,-0.09994658437,-0.2116930257,-0.1205979457
2023-05-17,14387,12494,10575,-0.05130234092,0.02729814175,0.102826155
2023-05-18,14387,12494,10575,0.0,0.0,0.0
2023-05-19,15106,13069,9627,0.04997567248,0.0460220906,-0.08964539007
2023-05-20,15106,13069,9627,0.0,0.0,0.0
2023-05-22,12861,10923,8191,-0.1486164438,-0.1642053715,-0.1491638101
2023-05-23,15600,11460,10000,0.2129694425,0.04916231804,0.2208521548
2023-05-24,17437,16019,9179,0.1177564103,0.3978184991,-0.0821
2023-05-25,16214,14407,12225,-0.07013821185,-0.1006305013,0.3318444275
2023-05-26,16214,14407,12225,0.0,0.0,0.0
2023-05-27,16174,15326,11316,-0.002467003824,0.06378843618,-0.07435582822
2023-05-29,15642,13587,8094,-0.03289229628,-0.1134673105,-0.2847295864
2023-05-30,15616,13217,9475,-0.001662191536,-0.02723191286,0.1706202125
2023-05-31,15305,14343,11433,-0.01991547131,0.08519331164,0.2066490765
2023-06-01,16059,14093,9471,0.0492649461,-0.01743010528,-0.1716085017
2023-06-02,15842,14362,11045,-0.01351267202,0.01908749024,0.166191532
2023-06-03,16365,15001,13024,0.0330135084,0.04449241053,0.1791760978
2023-06-05,15678,14389,12605,-0.04197983501,-0.04079728018,-0.03217137592
2023-06-06,15678,14389,12605,0.0,0.0,0.0
2023-06-07,15256,13486,10602,-0.02691669856,-0.06275627215,-0.1589051964
2023-06-08,15089,14641,12785,-0.01094651285,0.08564437194,0.2059045463
2023-06-09,16325,15723,14400,0.08191397707,0.07390205587,0.1263199061
2023-06-10,16325,15723,14400,0.0,0.0,0.0
2023-06-12,17625,16489,14870,0.07963246554,0.04871843796,0.03263888889
2023-06-13,19000,18915,18200,0.0780141844,0.1471283886,0.2239408204
2023-06-14,18757,15088,12455,-0.01278947368,-0.2023261961,-0.3156593407
2023-06-15,18529,16621,14246,-0.01215546196,0.1016039236,0.1437976716
2023-06-16,17833,14967,12459,-0.03756273949,-0.0995126647,-0.1254387196
2023-06-17,17833,14967,12459,0.0,0.0,0.0
2023-06-19,17700,17613,17600,-0.007458083329,0.1767889357,0.4126334377
2023-06-20,19343,17467,14675,0.09282485876,-0.008289331744,-0.1661931818
2023-06-21,19343,17467,14675,0.0,0.0,0.0
2023-06-22,18926,16883,13118,-0.02155818642,-0.03343447644,-0.1060988075
2023-06-23,20567,20260,14306,0.08670611857,0.2000236925,0.09056258576
2023-06-24,19408,16985,12451,-0.0563524092,-0.1616485686,-0.1296658745
2023-06-26,17114,14547,9266,-0.118198681,-0.1435384162,-0.2558027468
2023-06-27,19320,18340,10277,0.1289003155,0.2607410463,0.109108569
2023-06-28,18694,17144,12431,-0.03240165631,-0.06521264995,0.2095942396
2023-06-29,19427,16565,11268,0.03921044185,-0.03377274848,-0.0935564315
2023-06-30,19427,16565,11268,0.0,0.0,0.0
2023-07-01,19427,16565,11268,0.0,0.0,0.0
2023-07-03,18370,16949,10096,-0.05440881248,0.02318140658,-0.1040113596
2023-07-04,18212,16081,10450,-0.008600979858,-0.05121246091,0.03506339144
2023-07-05,15754,10146,3568,-0.1349659565,-0.3690690877,-0.6585645933
2023-07-06,18094,16660,11885,0.1485337057,0.6420264144,2.330997758
2023-07-07,17283,15205,5572,-0.04482148779,-0.08733493397,-0.5311737484
2023-07-08,18660,17691,14480,0.07967366777,0.1634988491,1.598707825
2023-07-10,18611,15671,13425,-0.002625937835,-0.1141823526,-0.07285911602
2023-07-11,19458,16385,10000,0.04551071947,0.04556186587,-0.2551210428
2023-07-12,17745,13444,4417,-0.08803576935,-0.1794934391,-0.5583
2023-07-13,17198,12126,3777,-0.03082558467,-0.09803629872,-0.1448947249
2023-07-14,17952,15071,12922,0.04384230725,0.2428665677,2.421233783
2023-07-15,16479,14686,10228,-0.08205213904,-0.02554575012,-0.2084816592
2023-07-17,15852,12740,9195,-0.03804842527,-0.1325071497,-0.1009972624
2023-07-18,14423,11899,9606,-0.09014635377,-0.06601255887,0.04469820555
2023-07-19,14570,11668,5811,0.01019205436,-0.01941339608,-0.395065584
2023-07-20,12838,10513,8762,-0.1188743995,-0.09898868701,0.5078299776
2023-07-21,13076,10730,7354,0.0185387132,0.02064111101,-0.1606939055
2023-07-22,13907,10097,6165,0.06355154481,-0.05899347623,-0.161680718
2023-07-24,13406,12779,11727,-0.03602502337,0.2656234525,0.902189781
2023-07-25,15053,13440,11333,0.1228554379,0.05172548713,-0.03359768057
2023-07-26,15715,14017,12057,0.0439779446,0.04293154762,0.06388423189
2023-07-27,15964,12306,9000,0.01584473433,-0.1220660626,-0.2535456581
2023-07-28,20733,19379,6600,0.298734653,0.5747602795,-0.2666666667
2023-07-29,18599,10137,3944,-0.1029276998,-0.4769079932,-0.4024242424
2023-07-31,18319,16072,13718,-0.01505457283,0.5854789385,2.478194726
2023-08-01,17320,14930,12360,-0.05453354441,-0.07105525137,-0.09899402245
2023-08-02,17332,15040,7465,0.0006928406467,0.007367716008,-0.3960355987
2023-08-03,17754,17137,14032,0.02434802677,0.1394281915,0.8797052914
2023-08-04,18528,17639,15376,0.0435958094,0.02929334189,0.09578107184
2023-08-07,18528,17639,15376,0.0,0.0,0.0
2023-08-08,19300,17857,15731,0.04166666667,0.01235897727,0.02308792924
2023-08-09,18373,10945,5477,-0.04803108808,-0.3870750966,-0.6518339584
2023-08-10,18662,12470,9892,0.01572960322,0.1393330288,0.806098229
2023-08-11,14565,11543,7412,-0.2195370271,-0.07433841219,-0.2507076425
2023-08-12,18479,14179,7205,0.2687263989,0.2283635104,-0.02792768484
2023-08-14,19567,15721,5071,0.05887764489,0.1087523803,-0.2961832061
2023-08-15,16580,12576,9785,-0.1526549803,-0.2000508873,0.9295996845
2023-08-16,18191,12948,9575,0.09716525935,0.02958015267,-0.02146142054
2023-08-17,17661,14013,11000,-0.02913528668,0.08225208526,0.1488250653
2023-08-18,15557,8364,3069,-0.119132552,-0.403125669,-0.721
2023-08-19,20167,19334,18221,0.2963296265,1.31157341,4.937113066
2023-08-21,17901,15515,13382,-0.1123617791,-0.1975276715,-0.2655726909
2023-08-22,19586,16760,13221,0.09412881962,0.08024492427,-0.01203108653
2023-08-23,14456,9497,5061,-0.2619217809,-0.433353222,-0.6171999092
2023-08-24,12375,8479,5471,-0.1439540675,-0.1071917448,0.08101165778
2023-08-25,11577,6792,4099,-0.06448484848,-0.1989621418,-0.2507768232
2023-08-26,20324,16939,14998,0.755549797,1.493963486,2.658941205
2023-08-28,19010,17349,12370,-0.06465262744,0.02420449849,-0.1752233631
2023-08-29,14726,11966,9727,-0.2253550763,-0.3102772494,-0.2136620857
2023-08-30,9889,5248,3997,-0.3284666576,-0.5614240348,-0.5890819369
2023-08-31,14777,13909,8980,0.494286581,1.650342988,1.246685014
2023-09-01,12914,10956,7300,-0.1260743047,-0.2123085772,-0.1870824053
2023-09-02,15536,13280,11109,0.2030354654,0.2121212121,0.5217808219
2023-09-04,17983,15160,11043,0.1575051493,0.1415662651,-0.005941128814
2023-09-05,17511,14160,10533,-0.02624701107,-0.06596306069,-0.04618310242
2023-09-06,15917,12103,7513,-0.09102849637,-0.1452683616,-0.2867179341
2023-09-07,16439,9752,4911,0.03279512471,-0.1942493597,-0.3463330228
2023-09-08,15904,11914,6524,-0.03254455867,0.2216981132,0.3284463449
2023-09-09,17222,15353,13871,0.0828722334,0.288652006,1.126149601
2023-09-11,15294,10310,4643,-0.1119498316,-0.3284700059,-0.6652728715
2023-09-13,14485,8904,3438,-0.05289656074,-0.1363724539,-0.259530476
2023-09-14,18785,10870,4578,0.2968588195,0.2207996406,0.3315881326
2023-09-15,16669,10924,5162,-0.1126430663,0.004967801288,0.127566623
2023-09-16,16918,11842,8839,0.01493790869,0.08403515196,0.7123208059
2023-09-18,11460,9324,5348,-0.3226149663,-0.2126330012,-0.3949541803
2023-09-19,18197,13492,8340,0.5878708551,0.447018447,0.5594614809
2023-09-20,18120,14062,6618,-0.004231466725,0.04224725763,-0.2064748201
2023-09-21,18252,14270,7488,0.007284768212,0.01479163704,0.1314596555
2023-09-22,17664,12982,5057,-0.0322156476,-0.09025928521,-0.3246527778
2023-09-23,17077,14559,11822,-0.03323143116,0.1214758897,1.337749654
2023-09-25,16026,11841,6947,-0.06154476782,-0.1866886462,-0.4123667738
2023-09-26,17039,12052,4787,0.0632097841,0.01781944093,-0.3109255794
2023-09-27,16258,15065,12209,-0.04583602324,0.25,1.550449133
2023-09-28,16258,15065,12209,0.0,0.0,0.0
2023-10-02,17282,15451,10459,0.06298437692,0.02562230335,-0.1433368826
2023-10-03,17282,15451,10459,0.0,0.0,0.0
2023-10-04,17282,15451,10459,0.0,0.0,0.0
2023-10-05,16957,11871,8322,-0.01880569379,-0.2317002136,-0.2043216369
2023-10-06,16227,9759,3395,-0.04305006782,-0.17791256,-0.5920451814
2023-10-07,15067,13728,11826,-0.07148579528,0.4067015063,2.483357879
2023-10-09,15432,12346,9124,0.02422512776,-0.1006701632,-0.2284796212
2023-10-10,17121,11034,6171,0.1094479005,-0.106269237,-0.3236519071
2023-10-11,16264,13041,8688,-0.05005548741,0.1818923328,0.4078755469
2023-10-12,14460,10510,5951,-0.1109198229,-0.1940802086,-0.3150322284
2023-10-13,13416,10638,5409,-0.07219917012,0.01217887726,-0.09107712989
2023-10-14,14999,10515,7581,0.1179934407,-0.01156232375,0.4015529673
2023-10-16,13267,10517,6638,-0.115474365,0.0001902044698,-0.1243899222
2023-10-17,15296,11223,7477,0.1529358559,0.06712940953,0.126393492
2023-10-18,16086,10131,4424,0.05164748954,-0.09730018712,-0.4083188445
2023-10-19,16556,15625,13059,0.0292179535,0.5422959234,1.951853526
2023-10-20,16369,10953,4734,-0.01129499879,-0.299008,-0.6374913853
2023-10-21,14590,11910,9140,-0.1086810434,0.08737332238,0.9307139839
2023-10-23,16438,12605,8259,0.1266620973,0.0583543241,-0.09638949672
2023-10-24,17368,13864,6923,0.05657622582,0.0998809996,-0.1617629253
2023-10-25,16240,13176,10590,-0.06494702902,-0.04962492787,0.5296836632
2023-10-26,15210,12322,10166,-0.06342364532,-0.06481481481,-0.04003777148
2023-10-27,17225,15623,12639,0.1324786325,0.2678948223,0.2432618532
2023-10-28,16386,13868,8558,-0.04870827286,-0.1123343788,-0.3228894691
2023-10-30,18133,15417,13829,0.1066154034,0.1116959908,0.6159149334
2023-10-31,18492,14424,13100,0.01979815805,-0.06440941817,-0.05271530841
2023-11-01,18020,16097,11489,-0.02552455116,0.1159872435,-0.1229770992
2023-11-02,17640,15349,13197,-0.02108768036,-0.04646828602,0.1486639394
2023-11-03,17777,16576,14402,0.007766439909,0.07994006124,0.09130863075
2023-11-06,16853,15190,14228,-0.05197727401,-0.08361486486,-0.01208165533
2023-11-07,21232,18752,12075,0.2598350442,0.2344963792,-0.1513213382
2023-11-08,19000,17333,14917,-0.1051243406,-0.07567192833,0.2353623188
2023-11-09,20394,18614,16660,0.07336842105,0.07390526741,0.1168465509
2023-11-10,20459,16309,5774,0.003187211925,-0.1238315247,-0.6534213685
2023-11-11,19422,17114,15683,-0.05068673933,0.04935924949,1.716141323
2023-11-13,18981,16714,15352,-0.02270620945,-0.02337267734,-0.02110565581
2023-11-14,19006,15385,12756,0.00131710658,-0.07951417973,-0.1690984888
2023-11-15,18141,15197,12543,-0.0455119436,-0.01221969451,-0.01669802446
2023-11-16,17272,15149,8707,-0.04790254121,-0.003158518129,-0.3058279518
2023-11-17,16669,13594,10795,-0.03491199629,-0.1026470394,0.2398070518
2023-11-18,16429,14618,12088,-0.01439798428,0.0753273503,0.1197776748
2023-11-20,16862,15396,13825,0.0263558342,0.053222055,0.1436962277
2023-11-21,16691,13829,11178,-0.01014114577,-0.101779683,-0.1914647378
2023-11-22,16667,12609,9723,-0.001437900665,-0.08822040639,-0.1301663983
2023-11-23,17921,14503,12751,0.07523849523,0.1502101673,0.3114265145
2023-11-24,16332,14359,13583,-0.08866692707,-0.009928980211,0.06524978433
2023-11-25,18108,17287,16164,0.1087435709,0.2039139216,0.1900169329
2023-11-27,18841,16675,14520,0.04047934615,-0.03540232545,-0.1017074981
2023-11-28,17375,13862,11848,-0.07780903349,-0.1686956522,-0.1840220386
2023-11-29,19241,14316,9805,0.1073956835,0.03275140672,-0.1724341661
2023-11-30,17010,14289,11597,-0.1159503144,-0.001886001676,0.182763896
2023-12-01,15473,10887,8015,-0.09035861258,-0.2380852404,-0.3088729844
2023-12-02,15660,13824,11128,0.01208556841,0.2697712869,0.3883967561
2023-12-04,15451,13123,10998,-0.01334610473,-0.05070891204,-0.01168224299
2023-12-05,16957,16133,10535,0.09746941946,0.2293682847,-0.04209856338
2023-12-06,15841,14263,9140,-0.06581352834,-0.1159114858,-0.132415757
2023-12-07,16199,15011,13029,0.02259958336,0.05244338498,0.4254923414
2023-12-08,17865,14336,10708,0.1028458547,-0.04496702418,-0.1781410699
2023-12-09,15023,9277,6136,-0.1590820039,-0.3528878348,-0.4269704894
2023-12-11,15023,9277,6136,0.0,0.0,0.0
2023-12-12,18556,16350,15700,0.2351727351,0.7624231972,1.558670143
2023-12-13,18565,16416,15083,0.0004850183229,0.004036697248,-0.03929936306
2023-12-14,17000,16848,16125,-0.08429841099,0.02631578947,0.06908439966
2023-12-15,17000,16848,16125,0.0,0.0,0.0
2023-12-16,20142,18301,17000,0.1848235294,0.08624169041,0.05426356589
2023-12-18,18245,16487,13164,-0.09418131268,-0.09912026665,-0.2256470588
2023-12-19,15699,11105,10000,-0.1395450808,-0.3264390126,-0.2403524765
2023-12-21,20144,17120,10790,0.2831390534,0.5416479063,0.079
2023-12-22,17367,16547,13045,-0.1378574265,-0.03346962617,0.2089898054
2023-12-23,17300,13145,10549,-0.003857891403,-0.2055961806,-0.1913376773
2023-12-25,19084,15700,13160,0.1031213873,0.1943704831,0.2475116125
2023-12-26,20136,18152,15485,0.0551247118,0.1561783439,0.1766717325
2023-12-27,17449,13868,7317,-0.1334425904,-0.2360070516,-0.5274782047
2023-12-28,16188,14063,10108,-0.07226775173,0.01406114797,0.3814404811
2023-12-29,21038,13815,5522,0.2996046454,-0.01763492854,-0.4537000396
2023-12-30,17578,14129,11374,-0.1644643027,0.02272891784,1.059760956
2024-01-03,21886,18196,13946,0.2450790761,0.2878476891,0.2261297697
2024-01-04,18762,14862,8594,-0.1427396509,-0.1832270829,-0.3837659544
2024-01-05,18003,14744,8633,-0.04045410937,-0.007939712017,0.004538049802
2024-01-06,18831,15429,11323,0.04599233461,0.04645957678,0.3115950423
2024-01-08,17808,16135,12893,-0.05432531464,0.0457579882,0.1386558333
2024-01-09,17104,14382,11611,-0.03953279425,-0.1086458011,-0.09943380129
2024-01-10,17104,14382,11611,0.0,0.0,0.0
2024-01-11,18593,16154,14431,0.08705565949,0.1232095675,0.2428731375
2024-01-12,18412,13949,11235,-0.009734846448,-0.1364987,-0.2214676738
2024-01-13,18412,13949,11235,0.0,0.0,0.0
2024-01-15,18412,13949,11235,0.0,0.0,0.0
2024-01-16,18412,13949,11235,0.0,0.0,0.0
2024-01-17,16981,12681,5866,-0.07772105149,-0.09090257366,-0.4778816199
2024-01-18,17307,8259,3593,0.01919792709,-0.3487106695,-0.3874872145
2024-01-19,17143,14288,4893,-0.009475934593,0.7299915244,0.3618146396
2024-01-20,17143,14288,4893,0.0,0.0,0.0
2024-01-22,19440,17334,13743,0.1339905501,0.2131858903,1.808706315
2024-01-23,18061,16476,14200,-0.07093621399,-0.04949809623,0.03325329259
2024-01-24,18744,16155,12000,0.03781628924,-0.0194828842,-0.1549295775
2024-01-25,17667,16744,14473,-0.05745838668,0.03645930053,0.2060833333
2024-01-26,18618,18473,16212,0.05382917303,0.1032608696,0.120154771
2024-01-27,18800,18485,16483,0.009775486089,0.0006495967087,0.01671601283
2024-01-29,20267,16457,12000,0.07803191489,-0.1097105761,-0.2719771886
2024-01-30,17781,17280,16403,-0.1226624562,0.05000911466,0.3669166667
2024-01-31,18145,13781,11955,0.02047128958,-0.2024884259,-0.2711699079
2024-02-01,18572,18081,16670,0.02353265362,0.3120238009,0.3943956504
2024-02-02,21998,20168,13242,0.184471247,0.1154250318,-0.2056388722
2024-02-03,21175,16893,10751,-0.03741249204,-0.162385958,-0.188113578
2024-02-05,18445,16104,13919,-0.1289256198,-0.0467057361,0.2946702632
2024-02-06,18871,17612,11581,0.02309568989,0.09364133135,-0.1679718371
2024-02-07,17231,13076,9440,-0.08690583435,-0.2575516693,-0.1848717727
2024-02-08,19250,16225,7043,0.1171725379,0.2408228816,-0.2539194915
2024-02-09,18039,17077,12839,-0.06290909091,0.05251155624,0.8229447679
2024-02-13,18476,16557,7218,0.02422528965,-0.03045031329,-0.4378066828
2024-02-14,15289,12610,4061,-0.1724940463,-0.238388597,-0.4373787753
2024-02-15,16623,12667,6975,0.08725227288,0.004520222046,0.7175572519
2024-02-16,17350,15192,11583,0.04373458461,0.1993368596,0.6606451613
2024-02-17,17010,13337,8749,-0.01959654179,-0.1221037388,-0.2446689113
2024-02-19,16638,11846,6276,-0.02186948854,-0.1117942566,-0.2826608755
2024-02-20,22316,17877,11326,0.3412669792,0.5091170015,0.804652645
2024-02-21,18475,16723,15342,-0.1721186593,-0.06455221793,0.3545823768
2024-02-22,17487,13922,8410,-0.05347767253,-0.1674938707,-0.4518315735
2024-02-23,17830,17094,14749,0.01961457082,0.2278408275,0.753745541
2024-02-24,17449,15648,11795,-0.02136848009,-0.08459108459,-0.2002847651
2024-02-26,16551,13213,10370,-0.05146426729,-0.1556109407,-0.1208139042
2024-02-27,16188,14106,11638,-0.02193220953,0.06758495421,0.1222757956
2024-02-28,17938,16156,13213,0.108104769,0.1453282291,0.1353325314
2024-02-29,18125,17544,14502,0.01042479652,0.08591235454,0.09755543783
2024-03-01,18993,16665,13721,0.04788965517,-0.05010259918,-0.05385464074
2024-03-02,18486,17435,15570,-0.02669404517,0.04620462046,0.1347569419
2024-03-04,17652,16274,11910,-0.04511522233,-0.06659019214,-0.2350674374
2024-03-05,18294,17268,15678,0.03636981645,0.06107902175,0.316372796
2024-03-06,18339,17666,13073,0.002459822893,0.02304841325,-0.1661563975
2024-03-07,17483,17029,16523,-0.04667648181,-0.03605796445,0.2639027002
2024-03-08,16074,15152,12041,-0.08059257564,-0.110223736,-0.2712582461
2024-03-09,15886,14594,12303,-0.01169590643,-0.03682682154,0.02175899012
2024-03-11,16323,14285,8874,0.02750849805,-0.02117308483,-0.2787125091
2024-03-12,17320,15983,12000,0.06107945843,0.1188659433,0.3522650439
2024-03-13,16919,15104,12706,-0.02315242494,-0.05499593318,0.05883333333
2024-03-14,16368,16039,15880,-0.03256693658,0.06190413136,0.2498032426
2024-03-15,17309,15976,10533,0.05749022483,-0.003927925681,-0.3367128463
2024-03-16,16912,14592,10670,-0.02293604483,-0.08662994492,0.01300674072
2024-03-18,16204,13508,9150,-0.04186376537,-0.0742872807,-0.1424554827
2024-03-19,16354,15298,12087,0.009256973587,0.1325140657,0.3209836066
2024-03-20,16600,15845,11986,0.01504219151,0.03575630801,-0.00835608505
2024-03-21,16091,14337,11372,-0.0306626506,-0.09517197854,-0.05122643084
2024-03-22,16528,15908,15003,0.02715803866,0.1095766199,0.3192930004
2024-03-23,15518,12272,7583,-0.06110842207,-0.2285642444,-0.4945677531
2024-03-25,15834,12892,10942,0.0203634489,0.05052151239,0.4429645259
2024-03-26,15888,12772,9170,0.003410382721,-0.009308098045,-0.1619447999
2024-03-27,14816,12439,7443,-0.06747230614,-0.02607265894,-0.1883315158
2024-03-28,15000,14163,13180,0.01241900648,0.1385963502,0.7707913476
2024-03-29,15882,13386,11841,0.0588,-0.05486125821,-0.1015933232
2024-03-30,16395,15183,11562,0.03230071779,0.1342447333,-0.02356219914
2024-04-01,15648,11603,8808,-0.04556267155,-0.2357900283,-0.2381940841
2024-04-02,14136,12226,9889,-0.09662576687,0.05369301043,0.122729337
2024-04-03,14510,12240,6676,0.02645727221,0.001145100605,-0.3249064617
2024-04-04,13984,12004,7645,-0.03625086147,-0.01928104575,0.1451467945
2024-04-05,14571,12290,7275,0.04197654462,0.02382539154,-0.04839764552
2024-04-06,13764,11329,5022,-0.05538398188,-0.07819365338,-0.3096907216
2024-04-08,13165,11247,7217,-0.04351932578,-0.007238061612,0.4370768618
2024-04-09,13286,11484,9424,0.00919103684,0.02107228594,0.3058057365
2024-04-10,14127,13198,9611,0.06329971398,0.149251132,0.01984295416
2024-04-11,14000,7731,2373,-0.008989877539,-0.4142294287,-0.7530954115
2024-04-12,14187,12203,9798,0.01335714286,0.5784503945,3.128950695
2024-04-13,16632,11777,10000,0.1723408754,-0.0349094485,0.02061645234
2024-04-15,15245,13869,10297,-0.08339345839,0.1776343721,0.0297
2024-04-16,14986,13434,9442,-0.01698917678,-0.03136491456,-0.08303389337
2024-04-17,14695,13605,11370,-0.01941812358,0.01272889683,0.2041940267
2024-04-18,15457,15000,14270,0.05185437224,0.1025358324,0.255057168
2024-04-19,15232,13611,9364,-0.01455651161,-0.0926,-0.343798178
2024-04-20,15264,13971,11482,0.002100840336,0.0264491955,0.2261853909
2024-04-22,15171,13035,9395,-0.006092767296,-0.06699592012,-0.1817627591
2024-04-23,15012,11017,6173,-0.01048052205,-0.1548139624,-0.3429483768
2024-04-24,13331,10061,7414,-0.111977085,-0.08677498412,0.201036773
2024-04-25,15794,15044,13134,0.1847573325,0.4952787993,0.7715133531
2024-04-26,15263,13703,10674,-0.03362036216,-0.08913852699,-0.187300137
2024-04-27,15183,14270,8271,-0.005241433532,0.04137780048,-0.2251264755
2024-04-29,15013,12138,7445,-0.01119673319,-0.1494043448,-0.0998670052
2024-04-30,15000,13537,10610,-0.000865916206,0.1152578679,0.4251175285
2024-05-01,15243,13784,12384,0.0162,0.01824628795,0.167200754
2024-05-02,14854,13253,4009,-0.02551991078,-0.03852292513,-0.6762758398
2024-05-03,14711,12607,9686,-0.009627036488,-0.04874368068,1.416063856
2024-05-04,14691,10765,2950,-0.001359526885,-0.1461093044,-0.6954367128
2024-05-06,17272,15667,13400,0.175685794,0.4553646075,3.542372881
2024-05-07,16184,12474,4874,-0.06299212598,-0.2038041744,-0.6362686567
2024-05-08,16399,11981,3046,0.01328472565,-0.03952220619,-0.3750512926
2024-05-09,16905,16500,8989,0.03085553997,0.3771805358,1.951083388
2024-05-10,16307,14978,3938,-0.03537414966,-0.09224242424,-0.5619089999
2024-05-11,15965,13920,8330,-0.02097258846,-0.07063693417,1.115286948
2024-05-13,14670,10024,5900,-0.08111493893,-0.2798850575,-0.2917166867
2024-05-14,14670,10024,5900,0.0,0.0,0.0
2024-05-15,14000,5575,300,-0.04567143831,-0.4438347965,-0.9491525424
2024-05-16,15781,13256,6441,0.1272142857,1.377757848,20.47
2024-05-17,16008,13266,4369,0.01438438629,0.0007543753772,-0.3216891787
2024-05-18,15203,12641,9198,-0.05028735632,-0.04711292025,1.105287251
2024-05-20,15236,9127,5177,0.002170624219,-0.2779843367,-0.4371602522
2024-05-21,15236,9127,5177,0.0,0.0,0.0
