지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22186,2025-01-10 11:00,8.8,2,14.3,1033.4,92,.5,9.8,3.4,2.4,1.6,8.3,333
22186,2025-01-10 12:00,8.7,5,12.4,1033.2,94,-.5,9.9,3.3,2.3,1.6,8.3,322
22186,2025-01-10 13:00,6.4,356,11.1,1032.2,84,.4,9.9,3.9,2.5,1.6,8.3,334
22186,2025-01-10 14:00,6.7,344,10.3,1031.8,91,-.4,9.9,3.6,2.3,1.6,8.3,331
22186,2025-01-10 15:00,3.8,70,6.3,1031.3,92,-.2,9.8,3,2.2,1.4,8.3,340
22186,2025-01-10 16:00,4.6,94,6.9,1031.6,99,-1.2,9.7,3.1,1.9,1.2,7.7,334
22186,2025-01-10 17:00,3.6,131,6.2,1031.8,99,-1.2,9.7,3.2,1.8,1.3,7.7,334
22186,2025-01-10 18:00,4.6,107,7.4,1031.5,99,-.8,9.7,2.5,1.6,1.2,7.7,326
22186,2025-01-10 19:00,4.9,106,7.3,1031.8,99,-.9,9.7,2.6,1.5,1.1,7.7,331
22186,2025-01-10 20:00,4.9,92,7.1,1032.3,97,-.8,9.7,2.1,1.4,.9,7.1,329
22186,2025-01-10 21:00,3.3,114,5.6,1032.3,97,-.8,9.8,2.1,1.5,1,5.9,326
22186,2025-01-10 22:00,.9,160,2.5,1032.7,99,-.6,9.7,2.3,1.5,1,6.3,315
22186,2025-01-10 23:00,11.4,337,14.9,1031.8,69,2.7,9.8,2.5,1.7,1.3,5.9,317
22186,2025-01-11 00:00,9.5,336,12.7,1031.9,67,2.4,9.8,3.5,2.3,1.5,6.7,317
22186,2025-01-11 01:00,10,343,12.8,1031.5,69,2.1,9.8,3.3,2.2,1.5,7.1,324
22186,2025-01-11 02:00,9.2,337,12.3,1031.1,62,2.2,9.8,3,1.9,1.3,7.1,307
22186,2025-01-11 03:00,7.4,352,11.3,1030.9,57,2.2,9.8,3.2,1.9,1.3,7.1,315
22186,2025-01-11 04:00,7.3,354,10.9,1030.7,63,2.1,9.8,2.6,1.7,1.1,6.7,302
22186,2025-01-11 05:00,7.5,349,10.4,1030.3,62,2.3,9.7,2.2,1.7,1.1,6.7,315
22186,2025-01-11 06:00,8.3,342,10.9,1030.2,63,2.5,9.7,2.6,1.6,1.1,6.7,312
22186,2025-01-11 07:00,7.5,9,10.6,1030.3,69,2,9.7,2.5,1.6,1.1,6.7,309
22186,2025-01-11 08:00,5,80,7.4,1030.9,88,.6,9.6,2.1,1.4,1,6.7,299
22186,2025-01-11 09:00,3.8,111,6.8,1031.1,95,0,9.6,2.2,1.4,.9,6.7,296
22186,2025-01-11 10:00,3,122,5.6,1031.2,95,.1,9.7,2,1.3,.9,6.7,307
22186,2025-01-11 11:00,2,116,4.3,1031,90,.5,9.7,1.9,1.3,.9,6.7,313
22186,2025-01-11 12:00,3,136,4.6,1030.1,88,1.3,9.8,1.6,1.2,.8,5.9,299
22186,2025-01-11 13:00,6.6,324,11,1029.2,85,2,9.8,1.7,1.2,.8,6.7,319
22186,2025-01-11 14:00,5.6,324,7.9,1028.2,67,2.3,9.8,1.9,1.3,.9,6.7,296
22186,2025-01-11 15:00,6.2,346,8.6,1028,75,2.3,9.8,1.6,1.1,.8,6.3,312
22186,2025-01-11 16:00,6.2,339,8.9,1027.9,69,2.6,9.8,1.7,1.1,.8,6.3,309
22186,2025-01-11 17:00,6.1,316,8.4,1027.8,65,2.5,9.7,1.8,1.1,.8,6.3,299
22186,2025-01-11 18:00,6.6,339,9.2,1027.5,66,2.7,9.7,1.8,1.1,.7,6.3,295
22186,2025-01-11 19:00,6.1,354,8.5,1027.7,73,2.3,9.7,1.8,1.2,.8,6.3,292
22186,2025-01-11 20:00,6.5,347,9.3,1027.6,73,2.1,9.7,1.6,1.1,.8,6.3,302
22186,2025-01-11 21:00,3.5,48,5.3,1027.6,90,1.1,9.7,1.7,1,.8,5.9,299
22186,2025-01-11 22:00,2.3,62,3.9,1027.6,95,.7,9.6,2.1,1.1,.8,5.9,292
22186,2025-01-11 23:00,7.7,347,9.8,1027.3,80,1.9,9.7,1.8,1.1,.8,5.9,300
22186,2025-01-12 00:00,7.4,7,9.7,1026.6,79,1.7,9.7,1.8,1.1,.8,6.3,310
22186,2025-01-12 01:00,7.4,344,10.2,1026.2,59,2.6,9.7,1.6,1,.7,5.9,313
22186,2025-01-12 02:00,6.2,354,8.8,1025.9,56,2.5,9.7,1.5,1,.7,5.6,299
22186,2025-01-12 03:00,5.8,350,8.3,1026,54,2.5,9.7,1.5,1,.7,5.9,306
22186,2025-01-12 04:00,5,336,7.7,1025.8,52,2.6,9.7,1.7,.9,.6,6.3,316
22186,2025-01-12 05:00,5.1,344,8,1025.5,52,2.7,9.6,1.1,.8,.6,5.9,309
22186,2025-01-12 06:00,4.1,343,6.7,1025.5,53,2.7,9.6,.9,.8,.5,5.3,307
22186,2025-01-12 07:00,5.1,302,7.4,1025.4,55,2.9,9.6,1,.7,.5,5,302
22186,2025-01-12 08:00,5.6,311,8.6,1025.4,62,3.1,9.6,1,.7,.5,5.3,313
22186,2025-01-12 09:00,6.6,334,10,1025.4,53,3.1,9.6,.9,.7,.5,5.3,305
22186,2025-01-12 10:00,7.6,349,10,1025.6,61,3.4,9.6,1.1,.7,.5,4.2,302
22186,2025-01-12 11:00,5.8,359,7.8,1025.5,65,3.2,9.7,1.1,.8,.5,3.6,320
22186,2025-01-12 12:00,5.8,348,8.2,1024.8,60,3.9,9.8,1.1,.7,.5,4.2,315
22186,2025-01-12 13:00,2.9,99,4.9,1024.1,71,3.3,9.8,.9,.7,.5,3.8,322
22186,2025-01-12 14:00,3.7,124,6.9,1023.3,77,3,9.8,1.2,.6,.4,4,307
22186,2025-01-12 15:00,2.1,120,4.1,1023.3,77,3.1,9.8,.9,.6,.4,5,306
22186,2025-01-12 16:00,5.4,322,7.4,1023.4,50,4.8,9.8,.9,.6,.4,3.7,324
22186,2025-01-12 17:00,6.4,355,8.2,1024.1,74,3.7,9.8,1.1,.7,.5,4.2,326
22186,2025-01-12 18:00,5.8,342,7.9,1024.7,76,3.3,9.7,1.4,.9,.6,4.3,323
22186,2025-01-12 19:00,3.6,318,5,1025.2,70,3.9,9.7,1,.7,.5,4.3,319
22186,2025-01-12 20:00,10.7,295,13,1025.5,83,3.6,9.6,.8,.6,.4,4.3,327
22186,2025-01-12 21:00,8.7,339,11.4,1025.9,72,4.2,9.6,1.5,.9,.6,4.2,307
22186,2025-01-12 22:00,9.1,346,12.2,1026.3,69,4.2,9.6,2.1,1.2,.8,4.3,323
22186,2025-01-12 23:00,7.7,346,10.7,1027,62,3.7,9.6,2.3,1.4,1,5.6,326
22188,2025-01-01 00:00,4.7,333,7,1022.2,48,7.3,11.8,1.2,.8,.6,3.8,302
22188,2025-01-01 01:00,6.4,322,8,1022.1,61,6.4,11.5,1,.8,.5,3.8,284
22188,2025-01-01 02:00,6.6,312,9.2,1022.4,62,6,11.5,1.1,.7,.6,6.7,182
22188,2025-01-01 03:00,6.7,309,8.4,1022.6,61,5.5,11.5,1.4,.8,.6,3.1,320
22188,2025-01-01 04:00,5.8,313,8.4,1022.8,59,5.1,11.5,1.2,.8,.6,3.6,320
22188,2025-01-01 05:00,7.6,313,9.6,1022.5,65,5.2,11.5,1.3,.8,.6,3.8,315
22188,2025-01-01 06:00,6.3,324,8,1022.8,60,5.2,11.8,1,.8,.6,3.7,302
22188,2025-01-01 07:00,5.6,326,7.4,1023.4,61,5.2,12.1,1.3,.8,.6,4.2,315
22188,2025-01-01 08:00,4.3,341,6.3,1023.7,61,5.3,12.2,1.1,.8,.6,4.5,282
22188,2025-01-01 09:00,3.1,349,5.1,1024.1,56,5.2,12.1,1.2,.8,.5,4.8,278
22188,2025-01-01 10:00,2.3,7,3.4,1024.4,52,5.4,12.1,1.1,.7,.5,4.3,292
22188,2025-01-01 11:00,1.8,330,3.2,1024.6,48,5.6,12.2,1.1,.6,.5,4,302
22188,2025-01-01 12:00,1.6,319,3,1023.8,48,6.1,12.1,.9,.6,.5,3.4,320
22188,2025-01-01 13:00,4.3,303,6,1023.1,58,6.3,11.7,1,.6,.4,9.1,80
22188,2025-01-01 14:00,2.7,298,5,1022.7,60,6.6,11.7,.8,.5,.4,9.1,75
22188,2025-01-01 15:00,3.4,298,5.1,1022.3,60,7.1,12.3,.8,.5,.4,10.5,73
22188,2025-01-01 16:00,4,292,5.6,1022.3,58,8,12.2,.7,.5,.4,10,87
22188,2025-01-01 17:00,4.3,291,5.9,1022,52,8.7,12.2,.7,.5,.4,10,75
22188,2025-01-01 18:00,4.2,279,5.2,1022,56,9,12,.8,.5,.4,9.1,81
22188,2025-01-01 19:00,5.8,279,7.4,1022.1,54,9.4,11.9,.7,.5,.4,9.1,71
22188,2025-01-01 20:00,6.5,298,8,1022.4,54,9.5,11.7,.8,.6,.4,8.3,73
22188,2025-01-01 21:00,6.9,299,9.1,1022.5,58,9.4,11.6,1.1,.7,.5,8.3,71
22188,2025-01-01 22:00,7.5,305,9.6,1022.6,54,9.1,11.6,1.1,.7,.5,3.3,274
22188,2025-01-01 23:00,7.5,308,9.6,1022.9,57,8.8,11.5,1.1,.8,.6,3.4,298
22188,2025-01-02 00:00,6.7,313,8,1023.1,63,8.5,11.5,1.2,.8,.6,3.3,310
22188,2025-01-02 01:00,6.1,324,7.7,1023,60,8.6,11.4,1.2,.8,.5,3.4,303
22188,2025-01-02 02:00,6,328,7.6,1023.4,62,8.4,11.5,1.2,.8,.5,3.4,306
22188,2025-01-02 03:00,6.7,321,8.7,1023.6,65,8.2,11.8,1.1,.7,.5,3.6,306
22188,2025-01-02 04:00,6.6,327,8.6,1023.4,66,8.1,12.1,1.1,.7,.5,3.4,310
22188,2025-01-02 05:00,5.9,315,7.2,1023.3,67,7.7,12.1,1.1,.7,.5,3.6,320
22188,2025-01-02 06:00,6.3,334,8.1,1023.2,65,7.9,11.6,.9,.6,.5,3.6,307
22188,2025-01-02 07:00,5.2,315,6.9,1023.7,65,7.6,11.5,1.1,.6,.5,3.6,319
22188,2025-01-02 08:00,4.1,336,5.4,1023.9,61,7.6,11.7,.8,.6,.4,3.6,302
22188,2025-01-02 09:00,2.9,348,4.3,1024.1,60,7.5,12.1,.7,.5,.4,4,286
22188,2025-01-02 10:00,2.8,350,4,1024.6,57,7.7,12.1,.6,.4,.3,3.6,282
22188,2025-01-02 11:00,2.3,336,3.3,1024.6,56,7.7,11.9,.7,.5,.3,3.4,281
22188,2025-01-02 12:00,1.8,324,3,1023.7,56,7.7,12,.7,.5,.3,2.9,326
22188,2025-01-02 13:00,1.6,327,2.9,1022.8,55,7.7,12.1,.7,.4,.3,2.9,309
22188,2025-01-02 14:00,1.6,312,2.9,1022.5,56,7.8,12.2,.7,.4,.3,2.9,295
22188,2025-01-02 15:00,2.2,277,3.1,1022.5,60,7.9,12.2,.7,.4,.3,2.8,303
22188,2025-01-02 16:00,1.6,300,2.8,1022.7,56,8.1,12,.6,.4,.3,6.7,92
22188,2025-01-02 17:00,.5,260,1.6,1022.8,53,8.7,11.8,.5,.3,.2,7.1,91
22188,2025-01-02 18:00,.7,210,1.2,1022.9,54,8.5,11.7,.6,.3,.2,7.7,97
22188,2025-01-02 19:00,4.8,293,6.3,1022.9,46,9.9,11.6,.5,.4,.3,7.1,91
22188,2025-01-02 20:00,6.8,296,8.2,1022.9,46,9.7,11.7,.7,.5,.4,2.6,285
22188,2025-01-02 21:00,7.9,307,9.7,1022.8,40,9.5,12,.8,.6,.4,2.8,302
22188,2025-01-02 22:00,8.1,311,10.5,1022.6,43,8.8,12.1,1.4,.8,.6,3.4,305
22188,2025-01-02 23:00,9.1,315,11,1022.8,50,8.6,12.1,1.6,.9,.7,4,305
22188,2025-01-03 00:00,9.8,318,12.4,1023,51,8.1,12.2,1.5,1.1,.7,4,326
22188,2025-01-03 01:00,9.2,317,11,1022.9,54,7.7,12.2,1.8,1.1,.8,4.3,327
22188,2025-01-03 02:00,9,324,10.9,1023.2,52,7.4,12.2,1.8,1.1,.8,4.3,320
22188,2025-01-03 03:00,10.5,312,12.9,1023.4,57,6.8,12.3,1.6,1.2,.8,4.3,317
22188,2025-01-03 04:00,9.9,310,12.7,1023.6,53,6.1,12.3,1.5,1.2,.8,4.2,326
22188,2025-01-03 05:00,10.4,318,13.1,1023.6,53,6.1,12.3,1.9,1.2,.8,4.3,324
22188,2025-01-03 06:00,9.8,324,13.1,1023.9,53,5.6,12.3,2.1,1.3,.9,4.5,317
22188,2025-01-03 07:00,10,315,12.3,1024.5,54,5.5,12.1,1.6,1.1,.7,4.8,316
22188,2025-01-03 08:00,8.2,318,10.4,1024.9,56,5.2,11.6,1.7,1,.7,4.5,316
22188,2025-01-03 09:00,6.7,329,8.8,1025.6,53,4.9,11.7,1.3,.9,.6,4.5,315
22188,2025-01-03 10:00,7.1,316,9.2,1026,59,4.7,12.1,1.2,.9,.6,4.3,309
22188,2025-01-03 11:00,8,312,12,1026.4,60,4.6,11.9,1.5,.9,.6,4.3,300
22188,2025-01-03 12:00,6.4,309,8.9,1026,57,4.4,11.9,1.4,.9,.6,4.3,300
22188,2025-01-03 13:00,6.2,294,9.2,1025.8,52,4.3,11.9,1.4,.8,.6,4.2,309
22188,2025-01-03 14:00,5.7,314,7.9,1025.8,51,4.6,11.9,1.2,.8,.6,4,312
22188,2025-01-03 15:00,4.5,299,6.3,1025.7,39,4.6,11.8,1.1,.7,.5,4,296
22188,2025-01-03 16:00,5.2,302,7.4,1025.7,35,4.9,11.8,1,.7,.5,3.3,307
22188,2025-01-03 17:00,4.6,302,7.3,1026,34,5.4,11.9,1,.6,.4,3.4,284
22188,2025-01-03 18:00,6.4,313,8.5,1025.9,36,5.8,11.7,1.1,.6,.5,3.2,305
22188,2025-01-03 19:00,7.6,307,11.6,1026.3,43,5.9,11.6,1.1,.7,.5,3.2,316
22188,2025-01-03 20:00,9.2,309,11.8,1026.5,48,5.7,11.8,1.4,.8,.6,3.7,317
22188,2025-01-03 21:00,8.7,310,11.2,1026.8,50,5.5,11.9,1.8,.9,.7,4,322
22188,2025-01-03 22:00,6.5,307,9.5,1026.9,50,5.2,11.9,1.4,.9,.6,4.2,326
22188,2025-01-03 23:00,6.5,287,9.2,1026.9,53,4.9,12,1.2,.8,.6,4.2,329
22188,2025-01-04 00:00,7.1,284,10.5,1026.4,61,5,12.2,1.1,.7,.5,3.8,309
22188,2025-01-04 01:00,7,289,9.3,1026.3,61,5.1,12.5,.9,.7,.5,7.1,84
22188,2025-01-04 02:00,7.7,299,9.6,1026.4,64,5.3,12.5,1,.7,.5,7.1,87
22188,2025-01-04 03:00,7.4,303,10,1026.5,64,5.1,12.4,1.2,.8,.6,3,309
22188,2025-01-04 04:00,7.6,314,10.1,1026.2,64,4.8,12.2,1.4,.8,.6,3.2,319
22188,2025-01-04 05:00,9,303,11.9,1026.1,63,4.9,12.1,1.3,.9,.6,3.3,313
22188,2025-01-04 06:00,9.4,308,12,1026.5,64,5,12.1,1.5,.9,.7,3.7,310
22188,2025-01-04 07:00,9.5,312,12.9,1026.6,62,4.9,12.1,1.7,1,.7,3.8,315
22188,2025-01-04 08:00,7.1,318,9.9,1026.7,63,4.3,12.2,1.5,1,.7,4,309
22188,2025-01-04 09:00,4.2,332,7,1027,63,4.4,12.3,1,.8,.5,4,309
22188,2025-01-04 10:00,3.5,316,5.3,1027.7,62,4.3,12.2,.9,.7,.5,4,303
22188,2025-01-04 11:00,2.1,308,3.8,1027.7,62,4.3,11.9,.9,.6,.4,4,296
22188,2025-01-04 12:00,2.2,338,3.6,1027.5,65,4.4,11.5,.9,.6,.4,4,278
22188,2025-01-04 13:00,1.9,298,4.9,1027,64,4.5,11.6,.7,.5,.4,3.4,313
22188,2025-01-04 14:00,2.6,296,4.4,1026.8,55,4.6,11.6,.8,.5,.4,6.3,82
22188,2025-01-04 15:00,2.5,290,4.2,1026.7,53,5.2,11.6,.7,.5,.3,7.1,87
22188,2025-01-04 16:00,2.6,275,4,1026.7,50,6.2,12.3,.7,.4,.3,8.3,77
22188,2025-01-04 17:00,5.6,265,6.9,1026.6,55,6.8,12.4,.6,.4,.3,7.1,84
22188,2025-01-04 18:00,5.8,255,7.6,1026.9,58,6.9,12.3,.7,.5,.4,7.7,85
22188,2025-01-04 19:00,5.2,280,7.3,1027.3,53,7.4,12.2,.7,.5,.3,7.7,85
22188,2025-01-04 20:00,5,308,7.5,1027.4,52,7.6,12.4,.7,.4,.3,7.7,80
22188,2025-01-04 21:00,3.3,319,4.8,1026.9,48,7.2,12.5,.8,.5,.4,7.1,84
22188,2025-01-04 22:00,3.2,321,4.7,1026.3,51,7.1,12.5,.7,.5,.4,8.3,90
22188,2025-01-04 23:00,3.4,302,4.9,1026,51,7,12.5,.8,.5,.4,8.3,74
22188,2025-01-05 00:00,4.2,298,6,1025.5,51,6.8,12.5,.7,.5,.3,8.3,74
22188,2025-01-05 01:00,5.2,297,7.2,1025.3,53,6.6,12.5,.7,.4,.3,8.3,73
22188,2025-01-05 02:00,4.8,299,6.6,1025,54,6.5,12.5,.6,.5,.3,8.3,75
22188,2025-01-05 03:00,4.5,296,6.2,1025.3,57,6.4,12.4,.6,.5,.3,8.3,70
22188,2025-01-05 04:00,3,291,4.4,1024.8,56,6.1,12.2,.6,.5,.3,7.7,73
22188,2025-01-05 05:00,4,316,5.5,1024.8,55,6.1,12,.6,.4,.3,7.7,71
22188,2025-01-05 06:00,2.2,289,3.1,1024.9,54,6.1,12,.7,.4,.3,7.7,74
22188,2025-01-05 07:00,1.4,343,2.4,1025.6,55,6.2,12,.7,.4,.3,7.7,73
22188,2025-01-05 08:00,1.3,327,2.9,1025.3,52,6.3,12,.6,.4,.3,6.7,81
22188,2025-01-05 09:00,1,8,1.9,1025.6,51,6.5,12,.5,.4,.3,6.7,80
22188,2025-01-05 10:00,2.1,143,3.2,1025.3,48,7,12,.6,.4,.3,6.7,78
22188,2025-01-05 11:00,4.5,152,6,1024,58,7.9,12,.6,.4,.3,6.3,73
22188,2025-01-05 12:00,5.7,188,7.6,1022.9,67,9,12.1,.7,.4,.3,6.7,73
22188,2025-01-05 13:00,7.2,231,9.3,1021.6,71,10.2,12.3,.6,.4,.3,6.3,63
22188,2025-01-05 14:00,6.5,252,8.9,1020.7,75,10.2,12.3,.9,.6,.4,3,198
22188,2025-01-05 15:00,6.4,257,8.1,1020,72,10.1,12.2,1.1,.8,.5,3.1,209
22188,2025-01-05 16:00,7.3,213,12.3,1019.9,79,10.1,12.1,1.2,.7,.6,3.4,215
22188,2025-01-05 17:00,5.3,334,7.3,1020.2,75,9.4,12.4,1.1,.9,.6,3.7,226
22188,2025-01-05 18:00,4.8,333,6.3,1020.2,78,9,12.6,.9,.6,.4,4,239
22188,2025-01-05 19:00,4.9,299,6.3,1020.3,79,8.8,12.7,.9,.5,.4,4.3,251
22188,2025-01-05 20:00,4.2,318,5.7,1020.4,87,8.4,12.4,.9,.5,.4,4,241
22188,2025-01-05 21:00,3.6,305,4.8,1020.3,85,8.7,12.5,.9,.5,.4,4.2,262
22188,2025-01-05 22:00,1.2,288,1.8,1019.8,85,8.4,11.6,.8,.5,.4,4.5,260
22188,2025-01-05 23:00,.7,170,1.3,1019.1,84,8.7,11.8,.7,.4,.3,4.2,265
22188,2025-01-06 00:00,.5,281,.9,1018.3,81,9,11.8,.6,.4,.3,5,251
22188,2025-01-06 01:00,2.1,318,3.1,1017.6,80,9.4,11.9,.8,.5,.4,5,248
22188,2025-01-06 02:00,2.6,325,3.7,1017.5,82,9.3,11.8,.8,.5,.3,5.6,248
22188,2025-01-06 03:00,2.2,318,3,1017.6,83,9.3,11.7,.7,.5,.3,5.3,239
22188,2025-01-06 04:00,2,322,2.9,1017.1,84,9.1,11.7,.6,.5,.3,5,187
22188,2025-01-06 05:00,1.5,302,2.3,1016.3,86,9,11.7,.7,.4,.3,4.8,174
22188,2025-01-06 06:00,2,308,3,1016.1,84,9.2,11.7,.7,.4,.3,4.5,161
22188,2025-01-06 07:00,4.3,295,5.5,1016,79,9.8,11.4,.6,.4,.3,5,203
22188,2025-01-06 08:00,7.5,285,8.9,1016.2,70,10.3,11.3,.6,.4,.3,4.3,165
22188,2025-01-06 09:00,7.1,290,8.8,1016.1,77,9.9,11.3,.7,.5,.4,2.8,255
22188,2025-01-06 10:00,6.8,287,8.1,1016.6,79,8.7,11.4,.7,.6,.4,2.8,271
22188,2025-01-06 11:00,8.5,297,10.3,1016.3,76,8.8,11.4,1,.6,.4,3.3,246
22188,2025-01-06 12:00,9.1,296,11.3,1015.5,74,8.7,11.4,1.4,.9,.6,3.6,285
22188,2025-01-06 13:00,11.2,294,13.9,1014.5,66,8.6,11.4,1.7,1.1,.7,4.3,277
22188,2025-01-06 14:00,10.7,298,13,1014.1,63,8.6,11.3,2.4,1.2,.9,4.3,286
22188,2025-01-06 15:00,10.3,295,12.8,1014.2,60,8.4,11.3,2.3,1.3,1,4.3,292
22188,2025-01-06 16:00,11.5,304,14.7,1014.8,59,7.5,11.4,2.8,1.5,1.1,4.5,299
22188,2025-01-06 17:00,12.3,305,15.7,1015.2,58,7.4,11.4,2.8,2,1.3,5,302
22188,2025-01-06 18:00,11.6,302,15.5,1016.1,56,6.9,11.4,2.9,1.8,1.2,5,300
22188,2025-01-06 19:00,13.3,313,16.5,1016.9,57,6.3,11.5,2.7,1.8,1.3,4.8,320
22188,2025-01-06 20:00,13.8,309,20.8,1017.4,57,5.7,10.8,3.1,1.9,1.3,5,317
22188,2025-01-06 21:00,13.6,308,18,1018.1,59,5.1,10.7,3.2,2,1.4,5,315
22188,2025-01-06 22:00,12,307,15.5,1018.7,63,4.6,10.7,3.5,2.1,1.5,5,302
22188,2025-01-06 23:00,11.6,306,15.5,1019,60,4.3,10.6,2.8,2,1.4,5.3,313
22188,2025-01-07 00:00,11.9,301,16,1019,65,4.2,10.6,2.7,2,1.3,5,303
22188,2025-01-07 01:00,11.4,302,15.4,1019,69,3.6,10.6,2.9,1.8,1.3,5,300
22188,2025-01-07 02:00,11.3,301,15.6,1018.8,69,3.5,10.6,2.6,1.6,1.1,7.7,237
22188,2025-01-07 03:00,11.1,306,14.8,1019.1,69,3.3,10.9,2.4,1.6,1.1,4.5,300
22188,2025-01-07 04:00,8.4,312,11.8,1019.2,67,3.2,11,2.1,1.4,1,5.3,250
22188,2025-01-07 05:00,8.4,308,11.1,1018.5,70,3.1,11,2.4,1.3,.9,4.3,302
22188,2025-01-07 06:00,9,303,11.4,1018.7,70,2.9,10.8,2.2,1.3,.9,4,315
22188,2025-01-07 07:00,9.2,300,12.9,1019.3,66,2.9,10.8,1.7,1.1,.8,5.3,253
22188,2025-01-07 08:00,7.6,312,10.8,1020.2,64,2.8,10.6,1.5,1.2,.8,4.8,254
22188,2025-01-07 09:00,9.3,310,12.3,1020.5,62,2.7,10.6,1.9,1.2,.8,3.7,313
22188,2025-01-07 10:00,9.1,297,11.6,1020.8,62,2.6,10.6,2.1,1.3,.9,5,262
22188,2025-01-07 11:00,7.8,299,10.7,1020.7,61,2.5,10.6,1.8,1.2,.8,4.5,284
22188,2025-01-07 12:00,7.1,282,9.9,1019.9,62,3,10.6,1.9,1.1,.7,5.6,241
22188,2025-01-07 13:00,8.7,273,11.8,1018.9,64,3.6,10.7,1.5,1,.7,6.3,239
22188,2025-01-07 14:00,7.8,275,10.7,1018.2,65,3.9,10.6,1.5,1,.7,6.7,233
22188,2025-01-07 15:00,10.9,311,14,1018,80,3.7,10.6,1.8,1.1,.8,3.7,277
22188,2025-01-07 16:00,12.5,300,16.2,1018.2,74,4.6,10.6,1.8,1.2,.9,4.5,255
22188,2025-01-07 17:00,13.4,298,18.1,1018.8,67,4.8,10.6,2.6,1.5,1.1,4.3,278
22188,2025-01-07 18:00,12.6,303,16.1,1019.4,61,5,10.6,2.9,1.9,1.3,4.8,285
22188,2025-01-07 19:00,12.3,301,15.8,1019.7,61,4.8,10.6,2.8,1.8,1.2,5,289
22188,2025-01-07 20:00,10.5,294,13.6,1020,65,4.7,10.7,2.5,1.7,1.2,4.8,302
22188,2025-01-07 21:00,9.5,297,12.6,1020.2,67,4.9,11,2.3,1.7,1.2,6.7,237
22188,2025-01-07 22:00,8.8,304,11.7,1020.3,69,4.7,11.1,2.3,1.5,1,6.7,241
22188,2025-01-07 23:00,10.4,294,13.8,1020.4,71,4.7,11.1,2.2,1.5,1,6.7,246
22188,2025-01-08 00:00,11.7,299,15.1,1020.7,68,4.7,11.1,2.3,1.4,1.1,6.3,244
22188,2025-01-08 01:00,9.5,310,12.6,1020.8,66,4.3,10.9,2.5,1.6,1.1,4.5,293
22188,2025-01-08 02:00,8.9,297,11.6,1021,60,4.3,10.7,2.1,1.6,1,5,268
22188,2025-01-08 03:00,7.5,299,10,1021.1,60,4.3,10.6,2.2,1.4,.9,6.7,251
22188,2025-01-08 04:00,7.2,273,9.7,1020.9,58,4.6,10.7,2,1.2,.9,7.1,232
22188,2025-01-08 05:00,9.1,279,12.5,1020.5,59,5.5,10.7,2.3,1.2,.8,5.9,240
22188,2025-01-08 06:00,10.5,285,13.8,1020.7,66,5.7,10.7,2,1.2,.9,6.7,226
22188,2025-01-08 07:00,11,293,14.3,1021.2,62,5.8,10.7,1.9,1.2,.9,5.3,234
22188,2025-01-08 08:00,9.8,304,12.8,1022,65,5,10.6,1.8,1.3,.9,3.8,285
22188,2025-01-08 09:00,6.6,306,9.1,1022.5,66,4.6,10.7,2.1,1.3,.9,4.2,284
22188,2025-01-08 10:00,5.9,303,7.7,1022.7,62,4.6,10.7,1.6,1.2,.8,5.3,240
22188,2025-01-08 11:00,5.2,311,8.3,1022.4,60,5,11,1.5,1.1,.7,5.9,229
22188,2025-01-08 12:00,6,293,8.8,1021.8,57,5.4,11.3,1.5,1,.7,9.1,71
22188,2025-01-08 13:00,6.5,277,9.5,1020.8,59,5.8,11.6,1.4,1,.7,5.3,227
22188,2025-01-08 14:00,6.9,270,9,1019.4,60,6.2,12.2,1.4,.9,.7,5.9,229
22188,2025-01-08 15:00,7.3,276,9.6,1019,60,6.8,12.3,1.3,.9,.6,6.7,215
22188,2025-01-08 16:00,7,257,9.4,1018.6,59,7.2,12.2,1.4,.9,.7,10.5,70
22188,2025-01-08 17:00,7.8,261,10.8,1018.3,58,7.7,12.3,1.6,.9,.7,9.1,84
22188,2025-01-08 18:00,8.8,264,12.1,1018.2,57,8.4,12.5,1.6,1,.7,3.4,261
22188,2025-01-08 19:00,9.4,275,13.3,1018,54,8.6,12.4,1.6,1.1,.8,4.3,237
22188,2025-01-08 20:00,10.5,306,13.4,1018.6,64,7.4,11.7,1.9,1.2,.9,4.5,246
22188,2025-01-08 21:00,11,306,14.4,1019.4,68,6.4,11.4,2.3,1.4,1,4.8,250
22188,2025-01-08 22:00,11.1,309,13.7,1019.8,66,5.9,11.4,2.4,1.5,1.1,4.8,268
22188,2025-01-08 23:00,12.6,306,16.1,1019.9,66,4.3,11.3,2.3,1.5,1,4.5,286
22188,2025-01-09 00:00,12.5,318,16.3,1020.9,66,3.2,11.1,2.3,1.6,1.1,4.8,306
22188,2025-01-09 01:00,11.9,304,15.4,1021.1,66,2.9,10.9,3,1.7,1.1,5,313
22188,2025-01-09 02:00,12.3,309,17.1,1021.3,64,2.7,10.7,2.8,1.8,1.2,5.3,317
22188,2025-01-09 03:00,10.1,292,13.9,1021.6,61,2.5,10.7,2.4,1.4,1,5.3,307
22188,2025-01-09 04:00,13.1,299,17.2,1021.4,60,2.3,10.7,2.2,1.5,1,4.8,303
